sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes
sample_075,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-05T23:30:00+00:00,2026-04-06T04:00:00+00:00,2026-04-06T01:00:00+00:00,M15,2026-04-06,2026-04,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4630.0,True,HIGH_VOLATILITY,charts/sample_075.svg,examples/sample_075.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-05T23:30:00+00:00,2026-04-06T04:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_076,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-04-02T15:30:00+00:00,2026-04-02T20:00:00+00:00,2026-04-02T17:00:00+00:00,M15,2026-04-02,2026-04,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4643.82,True,HIGH_VOLATILITY,charts/sample_076.svg,examples/sample_076.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-02T15:30:00+00:00,2026-04-02T20:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_077,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-22T23:30:00+00:00,2026-04-23T04:00:00+00:00,2026-04-23T01:00:00+00:00,M15,2026-04-23,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID_VOLATILITY,charts/sample_077.svg,examples/sample_077.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-22T23:30:00+00:00,2026-04-23T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_078,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-04T14:00:00+00:00,2026-05-04T18:30:00+00:00,2026-05-04T15:30:00+00:00,M15,2026-05-04,2026-05,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4570.0,True,HIGH_VOLATILITY,charts/sample_078.svg,examples/sample_078.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-04T14:00:00+00:00,2026-05-04T18:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_079,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-04T18:45:00+00:00,2026-05-04T23:15:00+00:00,2026-05-04T20:15:00+00:00,M15,2026-05-04,2026-05,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4507.49,True,HIGH_VOLATILITY,charts/sample_079.svg,examples/sample_079.html,REVIEWABLE_M1_M5,255,51,17,4,255,51,17,4,2026-05-04T18:45:00+00:00,2026-05-04T23:15:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_080,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-17T23:30:00+00:00,2026-05-18T04:00:00+00:00,2026-05-18T01:00:00+00:00,M15,2026-05-18,2026-05,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4529.35,True,HIGH_VOLATILITY,charts/sample_080.svg,examples/sample_080.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-05-17T23:30:00+00:00,2026-05-18T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_081,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-04T18:30:00+00:00,2026-02-04T23:00:00+00:00,2026-02-04T20:00:00+00:00,M15,2026-02-04,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4910.0,True,HIGH_VOLATILITY,charts/sample_081.svg,examples/sample_081.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-04T18:30:00+00:00,2026-02-04T23:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_082,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-05T00:00:00+00:00,2026-02-05T04:30:00+00:00,2026-02-05T01:30:00+00:00,M15,2026-02-05,2026-02,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5017.32,True,HIGH_VOLATILITY,charts/sample_082.svg,examples/sample_082.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-05T00:00:00+00:00,2026-02-05T04:30:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_083,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-18T23:30:00+00:00,2026-02-19T04:00:00+00:00,2026-02-19T01:00:00+00:00,M15,2026-02-19,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4972.97,True,MID_VOLATILITY,charts/sample_083.svg,examples/sample_083.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-18T23:30:00+00:00,2026-02-19T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_084,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-22T23:30:00+00:00,2026-02-23T04:00:00+00:00,2026-02-23T01:00:00+00:00,M15,2026-02-23,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_084.svg,examples/sample_084.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-02-22T23:30:00+00:00,2026-02-23T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_085,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-04T17:15:00+00:00,2026-03-04T21:45:00+00:00,2026-03-04T18:45:00+00:00,M15,2026-03-04,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5150.0,True,HIGH_VOLATILITY,charts/sample_085.svg,examples/sample_085.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-04T17:15:00+00:00,2026-03-04T21:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_086,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-05T03:30:00+00:00,2026-03-05T08:00:00+00:00,2026-03-05T05:00:00+00:00,M15,2026-03-05,2026-03,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5189.98,True,HIGH_VOLATILITY,charts/sample_086.svg,examples/sample_086.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-05T03:30:00+00:00,2026-03-05T08:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_087,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-24T22:30:00+00:00,2026-03-25T03:00:00+00:00,2026-03-25T00:00:00+00:00,M15,2026-03-25,2026-03,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4484.04,True,HIGH_VOLATILITY,charts/sample_087.svg,examples/sample_087.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-24T22:30:00+00:00,2026-03-25T03:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_088,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-23T22:30:00+00:00,2026-03-24T03:00:00+00:00,2026-03-24T00:00:00+00:00,M15,2026-03-24,2026-03,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_088.svg,examples/sample_088.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-23T22:30:00+00:00,2026-03-24T03:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_089,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-06T04:45:00+00:00,2026-04-06T09:15:00+00:00,2026-04-06T06:15:00+00:00,M15,2026-04-06,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4630.0,True,HIGH_VOLATILITY,charts/sample_089.svg,examples/sample_089.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-06T04:45:00+00:00,2026-04-06T09:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_090,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-02T21:00:00+00:00,2026-04-03T01:30:00+00:00,2026-04-02T22:30:00+00:00,M15,2026-04-02,2026-04,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4681.85,True,HIGH_VOLATILITY,charts/sample_090.svg,examples/sample_090.html,REVIEWABLE_M1_M5,120,24,8,2,120,24,8,2,2026-04-02T21:00:00+00:00,2026-04-03T01:30:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_091,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-23T23:30:00+00:00,2026-04-24T04:00:00+00:00,2026-04-24T01:00:00+00:00,M15,2026-04-24,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID_VOLATILITY,charts/sample_091.svg,examples/sample_091.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-23T23:30:00+00:00,2026-04-24T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_092,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-05-04T23:45:00+00:00,2026-05-05T04:15:00+00:00,2026-05-05T01:15:00+00:00,M15,2026-05-05,2026-05,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4520.0,True,MID_VOLATILITY,charts/sample_092.svg,examples/sample_092.html,REVIEWABLE_M1_M5,196,40,14,4,196,40,14,4,2026-05-04T23:45:00+00:00,2026-05-05T04:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_093,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-05-05T04:15:00+00:00,2026-05-05T08:45:00+00:00,2026-05-05T05:45:00+00:00,M15,2026-05-05,2026-05,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4543.79,True,MID_VOLATILITY,charts/sample_093.svg,examples/sample_093.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-05-05T04:15:00+00:00,2026-05-05T08:45:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_094,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-05T06:45:00+00:00,2026-02-05T11:15:00+00:00,2026-02-05T08:15:00+00:00,M15,2026-02-05,2026-02,LONDON_OPEN,ROUND_LEVEL,ROUND_LEVEL,HIGH,4930.0,True,HIGH_VOLATILITY,charts/sample_094.svg,examples/sample_094.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-05T06:45:00+00:00,2026-02-05T11:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LONDON_OPEN_CONTEXT|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_095,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-02-05T12:15:00+00:00,2026-02-05T16:45:00+00:00,2026-02-05T13:45:00+00:00,M15,2026-02-05,2026-02,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4894.57,True,HIGH_VOLATILITY,charts/sample_095.svg,examples/sample_095.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-05T12:15:00+00:00,2026-02-05T16:45:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_096,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-19T23:30:00+00:00,2026-02-20T04:00:00+00:00,2026-02-20T01:00:00+00:00,M15,2026-02-20,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5004.27,True,HIGH_VOLATILITY,charts/sample_096.svg,examples/sample_096.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-19T23:30:00+00:00,2026-02-20T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_097,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-23T23:30:00+00:00,2026-02-24T04:00:00+00:00,2026-02-24T01:00:00+00:00,M15,2026-02-24,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_097.svg,examples/sample_097.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-23T23:30:00+00:00,2026-02-24T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_098,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-05T08:00:00+00:00,2026-03-05T12:30:00+00:00,2026-03-05T09:30:00+00:00,M15,2026-03-05,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5160.0,True,HIGH_VOLATILITY,charts/sample_098.svg,examples/sample_098.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-05T08:00:00+00:00,2026-03-05T12:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_099,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-05T12:45:00+00:00,2026-03-05T17:15:00+00:00,2026-03-05T14:15:00+00:00,M15,2026-03-05,2026-03,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,5171.53,True,HIGH_VOLATILITY,charts/sample_099.svg,examples/sample_099.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-05T12:45:00+00:00,2026-03-05T17:15:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_100,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-29T23:30:00+00:00,2026-03-30T04:00:00+00:00,2026-03-30T01:00:00+00:00,M15,2026-03-30,2026-03,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4486.4,True,HIGH_VOLATILITY,charts/sample_100.svg,examples/sample_100.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-29T23:30:00+00:00,2026-03-30T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_101,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-03-25T22:30:00+00:00,2026-03-26T03:00:00+00:00,2026-03-26T00:00:00+00:00,M15,2026-03-26,2026-03,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_101.svg,examples/sample_101.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-25T22:30:00+00:00,2026-03-26T03:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_102,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,2026-04-06T11:00:00+00:00,M15,2026-04-06,2026-04,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4690.0,True,HIGH_VOLATILITY,charts/sample_102.svg,examples/sample_102.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_103,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-04-06T13:30:00+00:00,2026-04-06T18:00:00+00:00,2026-04-06T15:00:00+00:00,M15,2026-04-06,2026-04,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4678.79,True,HIGH_VOLATILITY,charts/sample_103.svg,examples/sample_103.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-06T13:30:00+00:00,2026-04-06T18:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_104,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-05-05T10:00:00+00:00,2026-05-05T14:30:00+00:00,2026-05-05T11:30:00+00:00,M15,2026-05-05,2026-05,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4550.0,True,MID_VOLATILITY,charts/sample_104.svg,examples/sample_104.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-05T10:00:00+00:00,2026-05-05T14:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_105,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-05-05T14:00:00+00:00,2026-05-05T18:30:00+00:00,2026-05-05T15:30:00+00:00,M15,2026-05-05,2026-05,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4574.31,True,MID_VOLATILITY,charts/sample_105.svg,examples/sample_105.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-05T14:00:00+00:00,2026-05-05T18:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_106,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-05T16:45:00+00:00,2026-02-05T21:15:00+00:00,2026-02-05T18:15:00+00:00,M15,2026-02-05,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4850.0,True,HIGH_VOLATILITY,charts/sample_106.svg,examples/sample_106.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-05T16:45:00+00:00,2026-02-05T21:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_107,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-02-06T03:30:00+00:00,2026-02-06T08:00:00+00:00,2026-02-06T05:00:00+00:00,M15,2026-02-06,2026-02,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4846.61,True,HIGH_VOLATILITY,charts/sample_107.svg,examples/sample_107.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-06T03:30:00+00:00,2026-02-06T08:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_108,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-24T23:30:00+00:00,2026-02-25T04:00:00+00:00,2026-02-25T01:00:00+00:00,M15,2026-02-25,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_108.svg,examples/sample_108.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-24T23:30:00+00:00,2026-02-25T04:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_109,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-05T19:15:00+00:00,2026-03-05T23:45:00+00:00,2026-03-05T20:45:00+00:00,M15,2026-03-05,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5070.0,True,HIGH_VOLATILITY,charts/sample_109.svg,examples/sample_109.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-05T19:15:00+00:00,2026-03-05T23:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_110,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-06T06:15:00+00:00,2026-03-06T10:45:00+00:00,2026-03-06T07:45:00+00:00,M15,2026-03-06,2026-03,LONDON_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,5119.18,True,HIGH_VOLATILITY,charts/sample_110.svg,examples/sample_110.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-03-06T06:15:00+00:00,2026-03-06T10:45:00+00:00,LONDON_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_111,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-03-30T23:30:00+00:00,2026-03-31T04:00:00+00:00,2026-03-31T01:00:00+00:00,M15,2026-03-31,2026-03,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_111.svg,examples/sample_111.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-30T23:30:00+00:00,2026-03-31T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
